#{"t_start": 1716624963.8867364, "env_id": "None"}
r,l,t
15.149705,74,67.36431
21.732693,80,67.403394
16.965126,74,67.52564
17.946846,75,67.542822
21.604277,81,67.606936
19.653662,77,67.682115
23.342205,82,67.70871
20.818222,79,67.753643
20.602251,79,67.833846
18.27327,75,67.852879
21.14269,79,67.909701
23.596867,82,67.992411
19.513367,77,68.000914
25.023481,84,68.080372
23.86119,83,68.139026
26.239084,86,68.152489
28.694708,90,68.2582
22.573402,81,68.323313
23.374956,84,68.34186
23.918016,85,68.420477
25.273174,86,68.468543
25.702183,86,68.48557
24.784956,85,68.558254
24.21945,84,68.602309
23.210474,83,68.628659
25.006004,86,68.694042
21.945871,82,68.745632
22.228481,82,68.762669
23.397429,83,68.829275
24.79145,84,68.879392
24.494276,84,68.893905
26.692282,87,68.975193
23.452303,83,69.009287
24.474165,84,69.06441
25.647345,85,69.15181
25.011625,84,69.208362
28.666162,91,69.240909
29.220955,92,69.331934
29.126753,92,69.363484
28.257778,89,69.393027
26.720654,88,69.471669
28.35777,90,69.518935
26.28484,86,69.535454
26.950542,88,69.626131
27.033054,88,69.661201
25.237753,85,69.671716
28.276615,90,69.763932
27.595505,89,69.801472
28.488314,90,69.813805
30.306328,95,69.925759
28.094059,90,69.965277
29.493082,93,69.983804
31.726112,98,70.096516
27.461563,90,70.114562
27.990131,91,70.130591
27.725882,89,70.310091
25.704887,86,70.324602
27.567533,89,70.353643
27.626484,89,70.480577
28.55815,90,70.50261
26.337824,87,70.525635
26.371828,87,70.646976
28.83569,92,70.670002
28.686337,92,70.692044
29.298044,93,70.80326
28.494225,91,70.826138
29.86035,93,70.851204
29.70352,95,70.96801
30.243296,98,71.006565
30.684826,97,71.031198
30.36182,96,71.163906
29.075882,92,71.182929
29.743158,94,71.249624
29.58182,94,71.378147
29.457176,94,71.39617
29.30392,93,71.42321
30.140392,94,71.556571
30.40807,95,71.578398
30.340448,95,71.609928
30.218393,94,71.736349
30.860859,97,71.759402
28.357481,90,71.768915
30.588266,95,71.904834
29.422352,98,71.944908
30.06132,94,71.952431
30.587437,95,72.088174
29.996695,94,72.110195
29.835531,93,72.116197
31.179796,98,72.309024
30.220839,96,72.334296
30.58995,96,72.340295
30.591452,96,72.489038
29.683226,93,72.511074
30.530111,95,72.521588
30.599886,95,72.669878
30.574846,96,72.697389
30.050358,94,72.702389
29.513798,93,72.829937
29.542858,94,72.850461
28.679636,91,72.850461
30.617928,96,73.012841
30.544224,96,73.036881
31.228384,98,73.03888
30.462687,95,73.186225
29.819006,93,73.204747
30.793945,96,73.21327
30.117992,93,73.396908
30.29878,95,73.415837
30.875885,96,73.424354
29.856209,94,73.544051
29.973156,94,73.570611
31.121468,97,73.590138
30.598305,99,73.708526
30.615847,96,73.727052
30.36694,96,73.738083
31.235737,100,73.870317
31.355732,102,73.89835
30.921877,100,73.908869
30.568087,102,74.047327
30.634306,99,74.063367
30.556505,104,74.078883
31.070665,102,74.285054
30.772684,100,74.300576
30.734344,99,74.32609
30.018946,95,74.469866
30.693455,100,74.492912
30.731255,97,74.503423
31.354082,100,74.652756
30.173414,95,74.669367
29.52003,93,74.67888
30.161482,95,74.83124
28.517885,91,74.839271
29.285479,92,74.850794
29.362436,93,75.027052
29.523561,93,75.035075
28.303514,90,75.039085
29.180332,92,75.22488
27.173592,89,75.226872
26.62226,88,75.236899
26.477251,88,75.451236
29.667217,94,75.464765
28.29476,91,75.464765
29.266462,93,75.661384
28.62603,91,75.6709
30.452604,96,75.678908
29.903597,94,75.839378
29.418621,93,75.854408
29.092964,92,75.862921
28.935228,92,76.037323
28.718767,91,76.040323
27.457037,89,76.044836
28.58245,91,76.192606
27.035553,89,76.193614
28.190416,90,76.200614
25.680937,86,76.339146
26.821888,88,76.340147
26.357086,87,76.345186
25.467901,86,76.543718
27.722622,89,76.543718
28.522308,91,76.545221
28.96639,92,76.730172
29.561487,93,76.733176
30.375273,95,76.734178
29.427961,93,76.914742
30.346006,95,76.924254
30.355978,95,76.925258
27.917173,89,77.135173
28.339798,90,77.145674
28.944534,92,77.166442
30.556257,97,77.352055
30.064228,94,77.358563
30.634756,97,77.371077
30.188612,95,77.562208
30.909262,98,77.573725
31.003084,100,77.590244
29.05362,92,77.810751
30.062601,95,77.829795
31.41711,100,77.857867
28.844944,91,78.015205
28.999369,92,78.03323
24.719048,85,78.052779
26.476692,89,78.1847
27.303709,89,78.199728
28.477024,91,78.213246
26.934006,88,78.331314
27.132133,89,78.348837
25.143126,86,78.360357
28.246035,90,78.596669
28.346529,91,78.621606
26.06865,87,78.622609
28.467915,91,78.781635
26.892994,89,78.795364
28.032753,90,78.804377
30.584127,96,78.968767
30.007502,94,78.982243
29.686077,93,78.98324
29.946726,93,79.170777
29.931559,95,79.186286
30.248512,95,79.187286
27.37283,89,79.319472
28.783983,91,79.339505
30.87355,96,79.343513
30.0223,94,79.4861
30.050081,94,79.502097
30.514807,95,79.511617
29.748293,93,79.671752
30.70634,97,79.721836
30.059353,94,79.725359
31.21518,97,79.8787
30.427582,95,79.906153
30.681818,95,79.908157
30.893957,96,80.033819
30.18958,94,80.056375
30.319744,94,80.059372
30.35779,94,80.198637
29.930021,93,80.214647
28.368301,91,80.214647
31.03576,97,80.357319
31.210642,97,80.37935
32.083366,100,80.382347
31.04549,98,80.56334
30.83522,97,80.58439
30.74229,96,80.585389
31.322367,99,80.753977
31.413078,99,80.775998
31.267803,99,80.777998
31.066507,102,80.939849
31.203087,102,80.953867
31.115587,101,80.954867
31.189852,99,81.113624
30.83267,98,81.131654
30.918968,100,81.134668
30.826157,97,81.27057
30.515814,96,81.283091
31.188314,98,81.290096
31.098358,101,81.428253
31.123953,99,81.437403
31.218864,103,81.457929
31.163221,100,81.59223
31.458525,101,81.601749
31.286493,98,81.609756
31.077497,99,81.772482
30.973314,101,81.79201
30.816727,97,81.80135
30.933815,97,81.972013
29.99581,94,81.980524
29.081015,92,81.980524
30.86476,100,82.128827
30.804268,97,82.130828
31.12453,99,82.135337
30.557713,96,82.300661
31.369337,99,82.311186
31.186718,102,82.318698
31.11525,100,82.490776
30.873257,97,82.49728
30.661228,97,82.505297
30.996754,98,82.697259
31.087896,102,82.698259
30.309763,95,82.726841
29.608547,93,82.941271
29.122828,92,82.94278
29.723427,94,82.944789
27.763105,89,83.125331
27.622587,91,83.125331
28.373724,91,83.12633
28.221867,90,83.315729
28.037323,90,83.316729
27.938036,90,83.316729
27.067078,89,83.490166
27.804161,90,83.492163
28.535126,92,83.50068
27.594107,89,83.675247
27.76418,89,83.677247
27.71361,89,83.680755
28.592657,91,83.909965
29.225698,93,83.910964
29.103975,92,83.917475
26.63192,87,84.059101
27.857485,89,84.060101
28.620707,91,84.068613
28.896513,92,84.208879
28.979012,92,84.209879
27.64416,89,84.216397
24.782295,85,84.3541
28.046522,90,84.361107
25.835695,86,84.361107
23.373655,83,84.49244
24.85794,85,84.501436
24.167515,85,84.501436
24.064606,84,84.63218
26.174435,87,84.644202
26.015879,87,84.644202
24.206987,86,84.840943
26.074335,86,84.878584
28.323132,92,84.889105
29.054232,92,85.027878
28.704187,91,85.046399
28.78256,91,85.05692
28.544765,91,85.185227
29.083616,92,85.199749
29.632914,93,85.211258
27.933905,90,85.332613
25.1947,86,85.340128
28.615643,91,85.361707
27.497414,89,85.478409
28.558645,91,85.489929
28.285765,90,85.505962
28.812593,92,85.627104
29.29718,93,85.637154
30.54127,95,85.665214
30.79648,96,85.791236
30.529186,96,85.803765
29.11357,92,85.823802
29.124138,92,86.002861
30.469978,96,86.026876
30.693554,97,86.043606
29.505354,93,86.157453
28.922405,92,86.174765
31.126608,98,86.200305
30.732944,96,86.3145
29.516975,93,86.328535
29.085337,92,86.349073
29.267792,93,86.46217
28.58794,91,86.470693
30.576628,95,86.504248
28.638609,91,86.636228
27.37023,89,86.643245
28.199842,90,86.67396
27.14361,89,86.781239
28.46852,91,86.788751
28.666946,91,86.826304
27.378475,89,86.927215
28.196457,90,86.939526
30.071623,94,86.983764
29.516468,93,87.076231
29.720867,93,87.09175
29.917955,94,87.172473
29.714117,94,87.285094
29.585842,93,87.293604
30.85485,97,87.345472
29.63133,94,87.445708
30.041456,95,87.454234
30.313543,95,87.497279
30.773973,97,87.603967
30.055498,95,87.611479
30.485683,96,87.6666
31.625162,99,87.758776
30.460377,96,87.760773
30.353802,95,87.814916
30.242352,95,87.92163
30.292034,95,87.922628
30.291998,95,87.965204
30.083529,94,88.069824
29.772722,93,88.070824
30.541958,96,88.117513
30.689611,97,88.287736
31.018932,99,88.29325
31.011627,98,88.365838
29.530083,93,88.45974
30.270626,95,88.475264
31.233831,100,88.528701
30.842703,98,88.622375
30.857754,97,88.628375
29.488619,93,88.673023
28.736435,91,88.77404
30.374475,96,88.77504
29.942957,94,88.835145
28.208515,90,88.920681
28.328411,91,88.925682
27.13434,88,88.973469
28.455095,91,89.061089
28.085447,90,89.06509
29.704718,94,89.116051
28.208834,90,89.209625
29.419073,92,89.210626
27.206512,88,89.266546
28.992826,92,89.406751
29.72781,93,89.407751
27.225807,89,89.459602
25.50657,86,89.556376
26.616222,88,89.556376
24.17386,85,89.603124
24.565023,86,89.70215
26.147127,87,89.70315
25.47565,87,89.743911
26.679834,88,89.861307
28.308336,93,89.865305
28.135618,90,89.922033
28.299187,91,90.050266
28.031853,90,90.053262
29.600458,94,90.118387
29.726841,94,90.241781
29.551466,93,90.243785
28.806753,91,90.29882
28.390516,91,90.419576
28.681189,91,90.422577
29.54283,93,90.474208
28.167368,91,90.646753
29.037062,92,90.653267
28.207022,90,90.711237
27.018148,88,90.820312
27.14202,88,90.823317
26.281998,87,90.872426
25.077826,85,90.968061
27.044834,88,90.97757
25.881338,87,91.019618
27.081865,89,91.124777
27.512838,90,91.140802
27.193863,89,91.188372
29.620834,94,91.300382
28.679522,93,91.311898
30.102463,95,91.359478
30.808952,97,91.477533
30.571852,97,91.492167
30.591043,96,91.543765
29.767454,93,91.706131
30.00421,94,91.731467
28.840849,91,91.76304
29.228481,92,91.865206
27.429354,90,91.874712
27.700464,89,91.905243
29.22898,92,92.022396
28.69698,91,92.029413
30.13325,95,92.077997
29.945166,94,92.183136
28.644268,91,92.184141
30.033186,94,92.22618
28.931787,92,92.32576
28.903046,92,92.32676
29.776173,93,92.376381
27.89455,90,92.468923
30.31043,94,92.48095
30.521372,95,92.530651
30.271086,94,92.639045
30.395718,95,92.646102
31.141212,97,92.702715
29.667198,93,92.857504
28.916666,91,92.859501
28.808662,91,92.922584
31.112602,96,93.0303
30.526913,95,93.031302
30.37072,95,93.095753
29.049913,92,93.193723
30.532547,96,93.197067
30.469458,95,93.258649
30.329327,95,93.350792
30.41742,94,93.3538
29.45081,92,93.399919
30.209051,94,93.498072
30.864618,96,93.504069
30.507086,95,93.55217
31.052708,97,93.653306
31.335331,98,93.660822
29.72942,93,93.70246
30.236294,94,93.884335
30.460892,95,93.899862
29.642635,93,93.932056
29.75922,93,94.052885
29.791895,93,94.060386
30.232233,94,94.097948
30.26791,94,94.196769
31.247896,97,94.211509
29.955908,93,94.241047
31.023123,97,94.348409
30.581604,95,94.359435
29.689013,93,94.392507
29.705812,93,94.499174
29.686935,93,94.509696
29.358173,92,94.53773
27.645113,89,94.64127
27.099812,89,94.650786
29.992067,94,94.682835
29.557804,93,94.783502
30.19272,94,94.79652
29.362587,92,94.833076
29.087448,92,94.992439
30.270042,94,95.00848
31.044884,97,95.039868
30.1202,94,95.138613
29.514742,93,95.149133
30.141724,94,95.193461
29.593939,93,95.280719
30.397472,94,95.30176
30.088305,94,95.342422
29.041853,92,95.442582
29.178404,92,95.45975
30.82133,96,95.51988
30.707125,96,95.627997
31.43176,98,95.64357
30.38175,95,95.689147
30.778196,96,95.772962
30.011087,94,95.791002
30.854492,96,95.838061
30.739044,96,95.933778
30.19189,94,95.946289
29.353603,93,95.981843
29.677778,93,96.078863
29.741192,93,96.088023
30.272043,94,96.127555
30.086199,94,96.280737
28.35545,90,96.283739
28.091814,90,96.324811
28.272081,90,96.420545
28.413805,91,96.42805
27.647661,89,96.463126
29.174238,92,96.562094
28.623674,91,96.568605
28.264153,90,96.616263
27.727581,90,96.71368
28.887589,91,96.722205
28.751139,91,96.755275
29.366968,92,96.86181
29.229101,92,96.868324
28.865734,92,96.902466
28.441608,91,97.05929
28.250307,90,97.06329
29.462252,92,97.103884
29.52974,93,97.20084
28.879274,92,97.206846
30.30291,94,97.270612
28.394825,91,97.372515
28.80939,91,97.379032
29.489134,93,97.422097
30.031023,94,97.518783
29.899416,94,97.523783
29.206076,92,97.563985
29.756378,93,97.665914
28.433697,91,97.666918
29.610199,93,97.716978
28.016657,90,97.817646
27.411686,89,97.817646
25.97596,87,97.865742
25.257772,86,97.973052
25.032976,86,97.973052
24.972797,86,98.043694
25.76344,87,98.16091
27.012383,89,98.165909
24.020273,85,98.202712
25.454067,87,98.30237
25.650389,87,98.30437
27.92178,90,98.349954
29.688416,93,98.44315
29.638731,93,98.447664
30.360298,95,98.499249
28.949417,92,98.595099
30.347015,95,98.602098
28.872383,92,98.642282
30.108532,94,98.746412
27.790981,90,98.747409
27.68764,89,98.785978
27.532461,89,98.883686
28.672556,91,98.890686
29.21882,92,98.9919
28.465212,91,99.098823
28.624098,91,99.101825
28.062899,90,99.145634
27.27754,89,99.24395
27.486525,89,99.251957
28.853207,92,99.301051
27.145737,89,99.406095
27.835464,90,99.415616
28.071247,91,99.474763
29.422163,93,99.590361
28.647917,91,99.592361
29.144772,92,99.644907
28.61105,91,99.747591
29.06204,92,99.753593
28.789778,92,99.805693
29.602692,93,99.922401
29.68599,93,99.925399
30.362968,95,100.049783
29.093853,92,100.155929
29.149202,92,100.163971
30.007914,94,100.227589
29.439672,93,100.328253
29.928871,94,100.337766
29.778059,94,100.392316
29.70951,94,100.478863
29.896357,94,100.485377
30.314745,95,100.53973
30.167788,95,100.629894
30.040913,94,100.636405
30.342203,96,100.695631
30.202991,96,100.804825
29.859243,94,100.805829
29.71281,94,100.860932
30.018211,95,100.952629
30.472864,97,100.955634
29.624365,94,101.01623
29.706173,95,101.140899
28.408073,92,101.140899
30.016865,95,101.219963
29.882555,96,101.306784
30.412712,98,101.308783
30.347382,98,101.372277
29.851627,97,101.466813
30.226748,98,101.471814
30.183945,98,101.52494
29.666994,98,101.619313
29.894062,99,101.62583
28.93624,97,101.685163
29.327295,100,101.782995
29.336786,100,101.791055
29.373308,107,101.854146
30.30516,109,101.965996
30.099337,114,101.969994
33.073112,124,102.060701
33.177814,119,102.203978
34.833366,121,102.211498
39.069004,134,102.320043
43.41044,145,102.435308
49.743065,158,102.458329
57.913376,191,102.637002
59.112488,234,102.829788
79.03645,224,103.026959
47.84398,198,103.180063
113.49507,500,103.308415
43.065575,212,103.366581
74.654495,346,103.819331
68.53216,288,103.865008
51.16415,251,103.866009
55.127823,206,104.193935
112.03214,262,104.239018
58.552868,234,104.676596
65.672104,231,104.724663
204.62955,500,104.798851
60.201626,204,105.161074
100.139084,236,105.188666
72.90871,206,105.250484
51.286156,156,105.493081
46.720165,152,105.497597
45.05559,138,105.534787
62.055603,186,105.875628
96.1977,220,105.982709
150.583,500,106.613146
217.46169,500,107.007941
260.66644,500,107.112412
237.15662,500,107.696482
122.75841,392,107.897885
92.80687,356,107.923797
127.46388,500,108.720383
104.42904,500,108.909363
107.57821,500,108.957477
229.81146,500,109.811227
260.73743,500,109.967698
244.96036,500,109.993736
115.03922,340,110.470403
80.69231,274,110.490426
231.11456,500,111.007203
204.71574,500,111.523075
248.30826,500,111.546108
273.45105,500,112.016875
147.21965,261,112.05797
286.05896,500,112.522977
73.58298,179,112.882749
240.45813,500,113.031361
232.05621,500,113.070421
107.119514,245,113.415765
115.42521,292,113.65167
129.61055,300,113.701779
86.7105,187,113.771089
97.590935,199,114.082438
92.76255,189,114.183541
120.006134,258,114.19105
64.65479,167,114.450048
111.16911,248,114.659427
153.46907,309,114.802054
31.966658,115,114.901228
84.19838,188,115.14112
144.66528,361,115.150646
61.53401,174,115.481507
135.08464,338,115.53407
87.67654,275,115.676237
114.563225,254,116.055572
87.24977,189,116.064588
141.11783,323,116.124938
96.78215,201,116.582965
210.87302,374,116.88803
84.47368,182,116.971182
283.5159,500,117.114922
264.28033,500,117.760226
273.98712,500,117.851054
4.7661395,48,117.858561
251.24492,500,118.01362
221.35767,500,118.737148
248.39224,500,118.744656
228.00061,425,118.755167
4.474311,42,118.810245
4.6933737,45,118.821759
4.7082996,47,118.836264
59.30574,166,119.073834
58.540035,162,119.079843
62.14499,162,119.100881
65.346016,172,119.381648
71.83508,179,119.412451
148.7533,327,119.639451
47.199245,168,119.676523
104.03939,274,119.88439
58.386673,161,119.916746
150.89905,364,120.276158
103.25383,242,120.279663
72.289474,170,120.547027
256.66122,449,120.640831
111.12864,267,120.694093
65.751945,179,120.8342
83.459526,177,120.986315
148.27347,306,121.130911
28.904173,105,121.156068
37.57081,108,121.317984
30.811504,104,121.328495
98.46569,306,121.334495
31.829365,106,121.481341
28.878489,104,121.490856
103.00677,207,121.663512
20.487743,183,121.770625
24.947645,100,121.828878
27.104742,103,121.957066
47.315044,356,122.084032
21.327757,102,122.125646
95.33644,219,122.212103
307.5892,500,123.157794
280.3391,500,123.215161
299.2002,500,123.307401
25.775658,116,123.625975
66.07449,233,123.734276
47.287956,132,123.936238
65.77555,317,123.984023
311.85895,500,124.926434
301.42908,500,125.151032
286.46487,500,125.212427
277.8258,500,126.283768
259.62833,500,126.487643
263.58298,500,126.536337
246.44913,500,127.313338
252.30664,500,127.464064
285.2581,500,127.501635
41.182873,115,127.509633
30.434824,115,127.66374
29.71475,113,127.714331
32.97329,110,127.849367
37.445347,110,127.899457
37.308342,108,128.02654
36.883793,107,128.07117
270.00616,500,128.444127
38.942715,203,128.461696
55.75978,216,128.839732
48.16173,224,128.878362
100.95103,433,128.931423
36.815044,206,129.198869
53.96062,209,129.237202
38.89374,206,129.285783
23.618856,118,129.424998
36.73369,110,129.459434
51.86955,217,129.644067
44.084476,120,129.711783
34.16528,112,129.815705
32.236378,107,129.88216
32.604397,105,129.98673
20.2821,111,130.067339
16.928253,114,130.184292
32.792778,104,130.23536
32.376404,105,130.353799
295.1484,500,130.368311
23.174059,99,130.398904
31.154106,103,130.507588
38.457558,110,130.539128
34.425316,104,130.559153
25.50024,101,130.680373
32.48531,102,130.702943
28.071745,101,130.722986
14.92397,104,130.903515
16.974672,367,131.353232
21.961086,435,131.488449
14.352606,375,131.511978
32.297703,144,131.77183
31.601538,146,131.797089
168.91809,500,132.276946
161.36176,500,132.663422
153.86977,500,132.694137
186.10255,500,133.157555
207.62364,500,133.529604
202.31567,500,133.554646
47.32673,237,133.917367
42.906956,228,133.927882
130.5465,500,133.97918
74.91557,425,134.707258
161.35364,500,134.759531
186.4324,500,134.775559
113.04706,500,135.583751
114.46045,500,135.63842
121.755875,500,135.648943
207.65637,500,136.435911
166.24506,500,136.499522
218.016,500,136.540622
10.569944,500,137.342987
3.1953948,500,137.398075
1.8613459,500,137.406599
15.302885,353,138.107898
21.683784,500,138.30183
24.169237,500,138.384012
36.145363,363,138.927077
97.25559,425,139.312126
73.78315,410,139.385749
32.039978,231,139.493629
22.07086,194,139.8133
38.789726,203,139.88327
6.226903,130,140.147057
86.42226,287,140.211538
7.4735475,129,140.213544
7.0343328,130,140.43403
6.5706296,123,140.480982
28.928232,145,140.534161
26.60452,139,140.735694
32.813747,150,140.811872
31.64729,144,140.841438
5.8399854,89,141.017782
5.577838,88,141.065903
29.845488,143,141.084952
16.38914,91,141.270055
29.665627,106,141.285831
28.117376,127,141.297359
4.3461113,50,141.365082
4.343121,51,141.381116
4.6566944,54,141.397725
28.125578,102,141.537199
24.403324,96,141.542712
29.394173,109,141.601402
24.503412,99,141.782256
16.307112,109,141.796667
24.443216,98,141.828856
24.638987,97,141.96505
24.687494,107,142.001923
28.417912,101,142.016029
31.518303,101,142.169868
43.121574,108,142.224999
36.40785,119,142.262551
8.133482,88,142.392522
25.373995,115,142.521976
32.284363,101,142.536507
15.827015,95,142.633201
23.5172,97,142.776563
37.360653,109,142.792627
21.55213,97,142.847727
28.1695,102,142.975649
35.999905,102,142.987168
19.4857,97,143.060925
24.198282,99,143.207944
20.833225,96,143.215454
65.372055,137,143.379796
55.966217,134,143.51402
56.186485,137,143.526527
21.96886,82,143.558817
26.392668,98,143.718857
36.93987,105,143.719857
30.413141,103,143.744892
28.82198,90,143.880107
32.568554,95,143.889631
29.94822,91,143.915027
38.288567,103,144.105399
50.14878,123,144.160022
87.24994,157,144.258491
63.13676,135,144.430851
49.073498,122,144.451881
30.434326,101,144.625723
20.450089,97,144.642737
127.624954,216,144.739374
20.228882,99,144.848074
15.983654,99,144.868928
54.65802,500,145.853049
36.783066,500,145.935101
40.258144,500,145.951609
172.13976,500,146.81928
99.77246,500,146.903246
201.7702,500,146.923269
137.2258,500,147.830554
222.88834,500,147.921252
125.771454,500,147.937771
179.2324,500,148.834722
164.1788,500,148.922877
149.37491,500,148.940396
190.64125,500,149.737579
217.30943,500,149.823334
215.91168,500,149.840364
191.69193,500,150.62665
194.69133,500,150.700169
179.97377,500,150.716229
166.84392,500,151.4888
169.82295,500,151.57196
186.34212,500,151.588117
132.46545,500,152.457762
98.90513,500,152.538613
93.73096,500,152.552132
185.75462,500,153.403334
141.98187,480,153.446409
155.36362,485,153.469435
130.87982,500,154.46911
221.44196,500,154.528206
141.15352,500,154.557754
217.63396,500,155.609859
200.21579,500,155.653952
202.64601,500,155.683479
131.154,500,156.66701
152.89716,500,156.715104
152.31046,500,156.752189
197.20483,500,157.675441
194.6376,500,157.726645
189.48622,500,157.806846
198.12842,500,158.70619
183.44841,500,158.75125
187.6752,500,158.774279
211.13751,500,159.524986
183.34369,500,159.561529
175.14284,500,159.583557
195.93942,500,160.399236
196.87927,500,160.440536
202.96394,500,160.466573
225.67578,500,161.257545
220.29918,500,161.294604
140.1116,500,161.315118
5.0806146,500,162.056133
2.8856337,500,162.095687
3.924908,500,162.160365
4.9096155,500,162.909476
6.0060678,500,162.955867
10.129837,500,162.990478
19.287683,163,163.376988
27.296362,221,163.402036
34.084694,227,163.455682
15.313264,107,163.543564
18.107271,110,163.623235
31.018383,115,163.717907
65.02788,244,163.782065
32.32906,124,163.813672
41.60284,131,163.923373
73.52966,212,164.115261
72.376045,189,164.277068
24.40054,118,164.359576
33.367565,103,164.44833
46.485554,118,164.633339
252.45604,500,164.66589
109.87184,207,164.686917
37.65799,114,164.863489
120.7425,500,165.423997
101.198975,500,165.476001
139.78534,500,165.686826
149.34523,500,166.269383
243.59694,500,166.324024
234.58894,500,166.548009
230.12373,500,167.120088
220.12907,500,167.180934
224.5597,500,167.337333
218.20184,500,167.971019
211.72754,500,168.032996
204.87294,500,168.203713
205.64828,500,168.730412
210.24475,500,168.777466
207.78839,500,168.984521
212.99019,500,169.519369
211.42853,500,169.573476
193.00923,500,169.734488
184.3058,500,170.345174
179.77515,500,170.409286
188.20494,500,170.569611
216.82835,500,171.239395
210.64256,500,171.297544
215.59366,500,171.472635
167.73126,500,172.029086
199.9524,500,172.08029
175.3987,500,172.230884
205.34596,500,172.85531
191.34946,500,172.915933
169.429,500,173.100754
130.56682,500,173.647614
146.40529,500,173.69473
195.92377,500,173.840204
1.2788937,500,174.432076
0.9985606,500,174.508691
1.4999508,500,174.668914
12.819628,500,175.260777
22.453873,500,175.315345
28.21728,500,175.466124
28.049097,355,175.838481
51.07689,500,176.102883
37.759995,500,176.282965
28.52946,500,176.605621
29.715746,500,176.870576
41.436325,500,177.028397
47.28258,367,177.202251
47.375465,328,177.419448
111.47493,500,177.834866
93.28674,500,177.963377
98.88488,478,178.135157
104.081726,429,178.518115
107.431656,500,178.753853
74.9903,500,178.966056
29.351343,500,179.399254
11.58965,500,179.664849
7.7591023,500,179.846179
3.6067672,500,180.185624
3.7709358,500,180.413784
5.834087,500,180.647954
16.542982,500,180.975254
22.992424,500,181.224633
25.978882,500,181.402415
29.686192,500,181.732994
34.941036,500,182.029004
60.19067,500,182.204809
45.115414,185,182.302926
33.355057,113,182.375688
31.667253,116,182.479348
136.22057,471,182.494871
46.94728,135,182.580513
32.815693,110,182.658637
94.92168,193,182.935849
128.60497,242,183.077772
71.21703,175,183.198944
41.90985,108,183.235504
215.75943,500,183.310111
246.49686,500,183.997441
246.78041,500,184.032988
249.12268,500,184.11221
210.44904,500,184.759496
153.19576,500,184.792933
167.37117,500,184.874044
258.63724,500,185.554413
137.72105,441,185.584956
287.86313,500,185.595469
41.58161,111,185.747441
47.507206,125,185.78824
62.31312,155,186.029276
268.6978,500,186.399614
267.0098,500,186.622025
267.14252,500,186.92259
25.615181,119,187.187011
294.1217,500,187.310672
216.85077,500,187.530899
123.95403,500,188.018362
130.85403,500,188.130199
157.11935,500,188.31838
169.54195,500,188.878644
134.72333,493,188.988988
98.56504,410,189.060905
45.393288,211,189.383934
48.368874,213,189.692315
109.22748,500,189.704824
156.68082,500,189.878075
39.80423,222,190.039354
35.451694,295,190.135441
30.805763,104,190.192034
201.08385,500,190.684258
238.23924,500,190.952095
234.89061,500,191.018197
260.60754,500,191.44248
244.29611,500,191.694524
240.31978,500,191.748952
221.7224,500,192.233217
230.45317,500,192.503722
218.06998,500,192.560207
221.96948,500,193.0404
251.68478,500,193.299044
248.3672,500,193.353739
257.6522,500,193.846254
221.33208,500,194.115766
219.87195,500,194.175389
227.978,500,194.598025
247.10861,500,194.844997
257.33804,500,194.89957
243.45636,500,195.385519
249.35504,500,195.655261
248.98009,500,195.713811
249.33582,500,196.144404
257.8936,500,196.444859
255.30148,500,196.50444
255.74608,500,196.941412
254.691,500,197.269642
248.09088,500,197.325236
241.42436,500,197.750621
221.39603,500,198.000282
211.13387,500,198.062966
215.57733,500,198.562624
193.87631,436,198.731876
152.6319,405,198.745392
247.79938,500,199.344619
239.41293,500,199.556177
232.50885,500,199.566694
213.12354,500,200.151653
192.72333,500,200.326933
188.11476,500,200.338444
45.192734,131,200.407104
212.57823,500,201.112624
223.2235,500,201.124135
212.00764,500,201.145664
259.06808,500,201.981615
146.57329,485,201.995143
260.1629,500,201.996142
219.74791,500,203.11635
225.5089,500,203.141925
223.87117,500,203.141925
229.67339,500,204.214012
247.62776,500,204.237059
247.16904,500,204.237059
247.12892,500,205.143893
241.86185,500,205.159167
253.79388,500,205.159167
215.59784,500,206.040237
220.67308,500,206.05678
228.05235,500,206.05678
231.92665,500,206.873926
244.4123,500,206.889335
236.98866,500,206.889335
263.30594,500,207.677695
268.90247,500,207.711265
264.84592,500,207.711265
250.9667,500,208.530093
261.21866,500,208.545605
255.60013,500,208.545605
260.4576,500,209.445358
266.46017,500,209.459865
269.8591,500,209.459865
40.876183,118,209.677215
48.038338,118,209.677215
55.83497,130,209.921567
146.61794,500,210.382859
49.650852,120,210.578101
193.54033,500,210.584102
227.29659,500,210.790861
52.976517,124,210.974547
267.6044,500,211.456651
275.9842,500,211.464897
274.96808,500,211.855625
259.06448,500,212.259624
267.48798,500,212.291197
266.77875,500,212.719019
256.52295,500,213.114512
248.9544,500,213.122519
271.56403,500,213.547951
41.780743,116,213.784056
292.38202,500,214.062983
285.15067,500,214.072007
252.68835,500,214.856491
37.891163,120,215.104012
257.84976,500,215.113525
268.6622,500,215.122034
295.96268,500,216.024167
281.67886,500,216.033684
163.39311,500,216.043852
263.38684,500,217.03743
287.49518,500,217.04679
267.6799,500,217.057097
245.01105,500,217.965845
282.37552,500,217.974357
216.85507,500,217.981874
270.65707,500,219.045809
264.39014,500,219.053813
270.84323,500,219.070859
291.91092,500,220.077206
282.06302,500,220.086722
288.3438,500,220.095251
46.065933,111,220.315614
44.044285,110,220.319621
308.6263,500,221.092846
291.24057,500,221.327317
