#{"t_start": 1716802849.8440201, "env_id": "None"}
r,l,t
-20269.348,39,98.911706
-20260.713,38,98.960708
-20250.709,37,98.971218
-20250.32,37,98.979737
-20289.191,41,99.031205
-20269.072,39,99.032204
-20279.598,40,99.03871
-20259.463,38,99.104382
-20298.023,42,99.11039
-20259.156,38,99.112388
-20268.836,39,99.169661
-20259.07,38,99.176662
-20260.264,38,99.179717
-20259.473,38,99.245314
-20260.172,38,99.247315
-20279.604,40,99.255828
-20258.246,38,99.314372
-20260.215,38,99.319422
-20277.143,40,99.32833
-20269.748,39,99.379402
-20290.086,41,99.386918
-20258.59,38,99.393435
-20259.81,38,99.449063
-20259.4,38,99.45506
-20250.682,37,99.457438
-20260.227,38,99.51151
-20258.57,38,99.526561
-20250.72,37,99.527562
-20250.322,37,99.57756
-20251.402,37,99.585078
-20250.787,37,99.586076
-20260.047,38,99.687698
-20250.74,37,99.698008
-20270.252,39,99.699008
-20250.592,37,99.783713
-20260.365,38,99.790771
-20258.8,38,99.79177
-20260.006,38,99.852451
-20259.682,38,99.863977
-20250.797,37,99.863977
-20250.611,37,99.927009
-20296.223,42,99.927009
-20250.836,37,99.927009
-20250.352,37,100.002997
-20250.424,37,100.002997
-20250.174,37,100.002997
-20257.969,38,100.065746
-20258.691,38,100.065746
-20259.562,38,100.065746
-20250.625,37,100.116919
-20250.496,37,100.116919
-20250.791,37,100.116919
-20259.79,38,100.17655
-20259.604,38,100.17655
-20270.31,39,100.177549
-20250.984,37,100.231404
-20250.844,37,100.231404
-20250.56,37,100.232404
-20251.025,37,100.287364
-20260.08,38,100.288369
-20266.43,39,100.290372
-20259.488,38,100.344007
-20259.912,38,100.345007
-20257.375,38,100.349008
-20259.332,38,100.403192
-20265.387,39,100.403192
-20269.94,39,100.408605
-20258.36,38,100.465312
-20259.844,38,100.465312
-20250.234,37,100.467312
-20258.82,38,100.526479
-20260.258,38,100.526479
-20259.463,38,100.530479
-20250.895,37,100.58249
-20258.938,38,100.583493
-20250.812,37,100.584492
-20250.584,37,100.642108
-20250.277,37,100.642108
-20250.717,37,100.643108
-20250.994,37,100.694696
-20250.61,37,100.707268
-20258.621,38,100.707268
-20260.379,38,100.772956
-20250.717,37,100.773956
-20250.693,37,100.773956
-20250.17,37,100.841631
-20250.123,37,100.84664
-20250.582,37,100.84664
-20250.717,37,100.902886
-20250.682,37,100.903886
-20250.66,37,100.903886
-20250.717,37,100.976575
-20251.076,37,100.977575
-20250.23,37,100.977575
-20250.404,37,101.037987
-20250.246,37,101.038988
-20270.158,39,101.046296
-20250.717,37,101.092912
-20250.717,37,101.093912
-20250.717,37,101.097416
-20251.158,37,101.157691
-20250.707,37,101.162195
-20250.717,37,101.164201
-20250.717,37,101.216789
-20250.676,37,101.217788
-20250.717,37,101.218789
-20250.717,37,101.274563
-20250.717,37,101.275561
-20250.717,37,101.281079
-20250.717,37,101.328648
-20251.17,37,101.32965
-20250.418,37,101.330649
-20250.717,37,101.385729
-20250.717,37,101.388744
-20250.531,37,101.396255
-20250.717,37,101.442871
-20250.697,37,101.447868
-20250.547,37,101.450384
-20250.678,37,101.49738
-20251.07,37,101.498378
-20250.912,37,101.500378
-20250.717,37,101.624781
-20250.717,37,101.626785
-20250.87,37,101.635853
-20260.39,38,101.68446
-20250.713,37,101.68446
-20251.67,37,101.685509
-20250.717,37,101.732088
-20258.719,38,101.733089
-20250.717,37,101.73861
-20250.713,37,101.805573
-20250.717,37,101.806571
-20259.941,38,101.807573
-20250.717,37,101.857653
-20250.717,37,101.858651
-20260.004,38,101.869163
-20250.701,37,101.914222
-20250.717,37,101.917219
-20250.717,37,101.919735
-20250.717,37,101.966205
-20250.717,37,101.967205
-20250.717,37,101.972204
-20250.717,37,102.021286
-20250.717,37,102.022294
-20250.717,37,102.026807
-20250.717,37,102.069718
-20250.717,37,102.070722
-20258.28,38,102.07672
-20250.93,37,102.128843
-20250.355,37,102.129843
-20250.717,37,102.135359
-20250.717,37,102.178065
-20250.71,37,102.183064
-20251.14,37,102.187584
-20251.53,37,102.239711
-20250.717,37,102.240711
-20250.717,37,102.246714
-20250.717,37,102.288055
-20250.717,37,102.289055
-20250.717,37,102.294573
-20250.717,37,102.34726
-20250.717,37,102.348263
-20250.846,37,102.355263
-20250.717,37,102.397312
-20250.686,37,102.398819
-20250.717,37,102.404826
-20250.785,37,102.444374
-20251.02,37,102.454484
-20258.684,38,102.463053
-20250.717,37,102.504069
-20250.717,37,102.505575
-20250.717,37,102.512584
-20250.717,37,102.552157
-20251.402,37,102.553156
-20250.717,37,102.56627
-20250.717,37,102.615844
-20250.717,37,102.61684
-20250.695,37,102.624858
-20250.697,37,102.672934
-20250.713,37,102.673933
-20250.717,37,102.681458
-20250.717,37,102.725088
-20250.717,37,102.728087
-20251.39,37,102.734607
-20250.717,37,102.776668
-20250.717,37,102.777669
-20250.717,37,102.784184
-20250.717,37,102.836263
-20250.717,37,102.837273
-20250.717,37,102.844273
-20250.717,37,102.888196
-20250.676,37,102.888196
-20250.717,37,102.894712
-20250.717,37,102.943946
-20250.395,37,102.944946
-20250.717,37,102.953449
-20250.717,37,103.002046
-20250.717,37,103.005046
-20250.717,37,103.017697
-20250.717,37,103.06381
-20250.701,37,103.064811
-20250.717,37,103.071316
-20250.717,37,103.133544
-20250.705,37,103.135052
-20251.031,37,103.141061
-20251.002,37,103.189629
-20250.717,37,103.190629
-20259.553,38,103.197628
-20250.717,37,103.243727
-20251.633,37,103.244726
-20251.656,37,103.252234
-20250.717,37,103.298039
-20250.717,37,103.302039
-20250.693,37,103.311559
-20250.717,37,103.359136
-20259.795,38,103.36118
-20250.674,37,103.36718
-20251.457,37,103.41025
-20250.717,37,103.414765
-20251.32,37,103.420763
-20250.717,37,103.467932
-20250.717,37,103.469931
-20250.717,37,103.474932
-20250.717,37,103.514753
-20250.717,37,103.515753
-20250.717,37,103.52267
-20250.717,37,103.573217
-20280.74,40,103.574218
-20250.717,37,103.580216
-20250.717,37,103.626318
-20250.717,37,103.628336
-20250.717,37,103.636337
-20250.717,37,103.689806
-20260.326,38,103.689806
-20250.717,37,103.69532
-20250.717,37,103.741466
-20250.717,37,103.741466
-20250.717,37,103.747981
-20250.717,37,103.800487
-20250.717,37,103.800487
-20250.717,37,103.803488
-20250.717,37,103.848067
-20270.428,39,103.850588
-20250.717,37,103.854584
-20250.717,37,103.922312
-20250.717,37,103.927331
-20250.717,37,103.928329
-20250.717,37,103.973914
-20250.717,37,103.975912
-20250.37,37,103.980434
-20250.684,37,104.033472
-20250.71,37,104.037473
-20250.717,37,104.03847
-20250.717,37,104.097311
-20250.717,37,104.100309
-20250.717,37,104.109835
-20259.37,38,104.176477
-20250.717,37,104.177476
-20250.717,37,104.181521
-20250.717,37,104.238867
-20258.996,38,104.241869
-20250.717,37,104.242867
-20250.717,37,104.289376
-20250.717,37,104.291378
-20251.322,37,104.295376
-20250.717,37,104.347476
-20250.717,37,104.351988
-20250.717,37,104.352992
-20250.717,37,104.401583
-20250.633,37,104.404088
-20260.365,38,104.404088
-20250.717,37,104.457678
-20250.717,37,104.462687
-20250.717,37,104.462687
-20250.717,37,104.511191
-20250.717,37,104.514273
-20261.178,38,104.515271
-20250.514,37,104.573367
-20250.693,37,104.579879
-20250.717,37,104.580883
-20250.717,37,104.628512
-20250.717,37,104.63352
-20269.89,39,104.640032
-20250.963,37,104.70413
-20250.188,37,104.707129
-20259.14,38,104.712128
-20250.977,37,104.753927
-20269.826,39,104.760444
-20250.717,37,104.772959
-20251.682,37,104.817746
-20250.717,37,104.824257
-20251.422,37,104.826473
-20250.717,37,104.869276
-20250.717,37,104.88079
-20250.717,37,104.882791
-20250.717,37,104.928385
-20251.281,37,104.937897
-20250.717,37,104.942907
-20250.717,37,104.989731
-20250.844,37,104.996974
-20250.693,37,104.998974
-20250.717,37,105.040021
-20250.717,37,105.047539
-20250.717,37,105.052541
-20250.887,37,105.09783
-20250.746,37,105.104836
-20261.207,38,105.106836
-20250.717,37,105.146396
-20250.795,37,105.151907
-20250.717,37,105.157905
-20250.715,37,105.196825
-20250.717,37,105.210345
-20260.055,38,105.215864
-20250.717,37,105.253961
-20258.08,38,105.261477
-20250.717,37,105.266474
-20250.717,37,105.305277
-20250.717,37,105.319799
-20250.682,37,105.324313
-20250.717,37,105.36284
-20250.717,37,105.371355
-20251.082,37,105.373354
-20269.969,39,105.418469
-20251.299,37,105.429883
-20250.115,37,105.43488
-20250.717,37,105.476262
-20250.531,37,105.481769
-20250.717,37,105.483777
-20250.955,37,105.522317
-20250.717,37,105.533831
-20269.912,39,105.542919
-20250.695,37,105.580846
-20259.266,38,105.586841
-20257.803,38,105.597355
-20250.717,37,105.659588
-20251.225,37,105.6671
-20250.717,37,105.673607
-20250.717,37,105.709752
-20251.584,37,105.71626
-20260.137,38,105.726784
-20259.193,38,105.770994
-20250.717,37,105.775994
-20250.717,37,105.784508
-20250.693,37,105.82089
-20259.424,38,105.827406
-20250.717,37,105.833914
-20250.986,37,105.878984
-20250.113,37,105.887487
-20259.023,38,105.895502
-20250.686,37,105.930052
-20250.717,37,105.938063
-20251.676,37,105.945586
-20250.717,37,105.989372
-20250.717,37,105.995881
-20250.717,37,106.005394
-20250.717,37,106.040965
-20250.717,37,106.046963
-20250.717,37,106.054991
-20260.361,38,106.119071
-20250.883,37,106.125101
-20250.717,37,106.143148
-20250.717,37,106.187815
-20250.717,37,106.20034
-20250.717,37,106.207856
-20259.291,38,106.262383
-20250.717,37,106.264383
-20250.717,37,106.272899
-20250.398,37,106.318563
-20250.717,37,106.32356
-20250.486,37,106.331085
-20250.672,37,106.368141
-20250.717,37,106.373145
-20250.75,37,106.382673
-20250.717,37,106.427741
-20250.717,37,106.429742
-20250.717,37,106.439255
-20250.717,37,106.478304
-20250.717,37,106.483305
-20250.674,37,106.491408
-20250.717,37,106.537517
-20250.717,37,106.540534
-20260.533,38,106.552044
-20250.717,37,106.588983
-20250.717,37,106.595488
-20250.717,37,106.605002
-20250.717,37,106.64945
-20250.717,37,106.65697
-20250.717,37,106.666482
-20250.848,37,106.706124
-20250.717,37,106.709333
-20250.717,37,106.720842
-20251.424,37,106.768445
-20250.717,37,106.773958
-20250.717,37,106.782957
-20250.717,37,106.822052
-20250.717,37,106.824053
-20250.717,37,106.838006
-20250.717,37,106.881069
-20250.717,37,106.886067
-20250.717,37,106.895585
-20250.717,37,106.929478
-20250.717,37,106.933988
-20251.094,37,106.94443
-20250.717,37,106.988497
-20250.717,37,106.991497
-20250.717,37,107.000768
-20250.717,37,107.034834
-20250.717,37,107.040349
-20250.717,37,107.05188
-20250.713,37,107.099679
-20259.602,38,107.103185
-20250.717,37,107.113693
-20250.717,37,107.146746
-20250.717,37,107.152749
-20250.729,37,107.162266
-20250.717,37,107.210847
-20250.639,37,107.216846
-20250.717,37,107.224358
-20250.506,37,107.263119
-20250.693,37,107.269128
-20250.717,37,107.276642
-20260.6,38,107.321239
-20280.582,40,107.330868
-20250.703,37,107.333868
-20250.584,37,107.37265
-20250.717,37,107.37865
-20250.717,37,107.384164
-20250.8,37,107.435879
-20250.545,37,107.442881
-20250.717,37,107.447397
-20250.65,37,107.484667
-20251.213,37,107.491184
-20260.057,38,107.498713
-20250.717,37,107.543589
-20250.717,37,107.552102
-20250.65,37,107.558102
-20250.717,37,107.592344
-20250.584,37,107.604372
-20250.717,37,107.608383
-20250.707,37,107.690083
-20260.217,38,107.70162
-20250.717,37,107.70862
-20260.396,38,107.755452
-20261.06,38,107.765968
-20250.627,37,107.768976
-20250.803,37,107.827064
-20251.5,37,107.845101
-20260.963,38,107.850613
-20250.717,37,107.893275
-20250.717,37,107.90633
-20260.504,38,107.91133
-20250.6,37,107.962959
-20250.709,37,107.972475
-20250.717,37,107.978985
-20259.854,38,108.023612
-20250.717,37,108.033161
-20271.291,39,108.058189
-20258.395,38,108.097921
-20250.717,37,108.103917
-20251.658,37,108.112972
-20251.078,37,108.148519
-20250.693,37,108.161042
-20251.13,37,108.171565
-20259.947,38,108.211135
-20250.645,37,108.216649
-20250.717,37,108.224162
-20259.293,38,108.261914
-20250.717,37,108.273953
-20257.951,38,108.282467
-20250.717,37,108.323229
-20251.168,37,108.325736
-20250.717,37,108.336808
-20259.555,38,108.380496
-20257.713,38,108.38601
-20250.35,37,108.394528
-20250.54,37,108.431668
-20250.637,37,108.433667
-20250.559,37,108.444177
-20250.607,37,108.489642
-20260.371,38,108.49766
-20250.664,37,108.504177
-20250.717,37,108.541435
-20250.717,37,108.544953
-20250.975,37,108.551954
-20259.385,38,108.590769
-20251.137,37,108.605285
-20250.738,37,108.612528
-20250.654,37,108.651913
-20261.625,38,108.654914
-20261.195,38,108.661426
-20269.973,39,108.701423
-20250.531,37,108.713954
-20260.223,38,108.723246
-20250.717,37,108.765414
-20250.717,37,108.767926
-20250.738,37,108.774934
-20250.717,37,108.818598
-20250.717,37,108.823028
-20250.645,37,108.832058
-20250.957,37,108.876641
-20250.889,37,108.87764
-20260.889,38,108.886106
-20250.717,37,108.930164
-20250.717,37,108.932164
-20250.592,37,108.943679
-20251.252,37,108.980386
-20270.45,39,108.986401
-20250.717,37,108.992913
-20251.281,37,109.040178
-20251.453,37,109.052701
-20260.254,38,109.064221
-20250.717,37,109.102289
-20250.744,37,109.10729
-20250.717,37,109.11481
-20250.703,37,109.158924
-20250.717,37,109.161925
-20260.248,38,109.172945
-20250.717,37,109.209156
-20250.717,37,109.215659
-20250.717,37,109.223672
-20250.717,37,109.280136
-20250.717,37,109.290664
-20250.717,37,109.310201
-20250.717,37,109.36184
-20250.553,37,109.372366
-20250.184,37,109.380881
-20250.717,37,109.432503
-20251.637,37,109.437504
-20260.463,38,109.449543
-20250.62,37,109.48962
-20250.602,37,109.492621
-20250.53,37,109.504523
-20250.645,37,109.539043
-20250.717,37,109.545609
-20250.39,37,109.554556
-20250.64,37,109.594043
-20250.717,37,109.600312
-20250.285,37,109.611843
-20250.717,37,109.645897
-20251.303,37,109.652399
-20251.03,37,109.662915
-20250.465,37,109.700478
-20250.545,37,109.706992
-20260.309,38,109.71951
-20250.277,37,109.750937
-20250.537,37,109.753938
-20250.521,37,109.765456
-20250.537,37,109.808247
-20259.227,38,109.815763
-20250.963,37,109.827277
-20258.244,38,109.862285
-20269.66,39,109.869803
-20260.955,38,109.877317
-20250.643,37,109.918923
-20258.756,38,109.927449
-20258.846,38,109.937974
-20270.145,39,109.971339
-20280.316,40,109.980347
-20267.867,39,109.989855
-20261.203,38,110.025938
-20277.826,40,110.040974
-20250.795,37,110.045973
-20269.256,39,110.081568
-20250.7,37,110.095593
-20289.516,41,110.098594
-20250.893,37,110.142016
-20258.033,38,110.156991
-20259.414,38,110.15799
-20278.88,40,110.196339
-20250.402,37,110.205865
-20251.057,37,110.210387
-20250.412,37,110.252289
-20258.146,38,110.267808
-20258.867,38,110.268811
-20266.59,39,110.309896
-20268.836,39,110.322255
-20260.264,38,110.322255
-20268.883,39,110.368105
-20250.564,37,110.378622
-20250.508,37,110.378622
-20250.717,37,110.417148
-20259.207,38,110.429752
-20260.133,38,110.429752
-20250.56,37,110.466367
-20250.229,37,110.487413
-20250.582,37,110.487413
-20260.13,38,110.531889
-20251.023,37,110.545417
-20268.963,39,110.546415
-20276.799,40,110.587419
-20260.219,38,110.596938
-20250.605,37,110.604184
-20275.164,40,110.703397
-20259.342,38,110.71191
-20268.34,39,110.71391
-20250.21,37,110.767001
-20250.377,37,110.772508
-20250.588,37,110.776514
-20250.697,37,110.82162
-20258.465,38,110.828857
-20259.988,38,110.829856
-20250.643,37,110.885408
-20260.654,38,110.894923
-20260.59,38,110.900505
-20250.48,37,110.961582
-20250.625,37,110.970638
-20280.217,40,110.986671
-20250.912,37,111.024221
-20250.52,37,111.030732
-20258.523,38,111.037733
-20258.73,38,111.073623
-20260.002,38,111.082132
-20279.008,40,111.09114
-20251.053,37,111.130235
-20250.668,37,111.139663
-20250.2,37,111.152998
-20259.033,38,111.18755
-20250.717,37,111.194062
-20250.998,37,111.204243
-20259.555,38,111.2469
-20260.438,38,111.253412
-20260.36,38,111.266588
-20250.633,37,111.300135
-20258.559,38,111.308654
-20250.293,37,111.317159
-20269.701,39,111.357222
-20250.055,37,111.364282
-20250.717,37,111.37481
-20250.748,37,111.409888
-20258.787,38,111.417405
-20250.701,37,111.425719
-20251.174,37,111.460644
-20257.764,38,111.46916
-20250.645,37,111.480682
-20250.67,37,111.518223
-20250.717,37,111.525741
-20251.408,37,111.532804
-20250.709,37,111.569901
-20268.633,39,111.586468
-20250.805,37,111.590469
-20260.256,38,111.628602
-20258.945,38,111.638004
-20250.63,37,111.643003
-20250.924,37,111.682064
-20250.365,37,111.700572
-20250.703,37,111.70208
-20258.15,38,111.739944
-20250.717,37,111.749461
-20250.672,37,111.751459
-20260.6,38,111.793526
-20250.488,37,111.805661
-20270.135,39,111.812177
-20250.545,37,111.849841
-20258.95,38,111.857849
-20251.025,37,111.862361
-20258.715,38,111.899534
-20259.16,38,111.918105
-20259.316,38,111.921105
-20250.248,37,111.959069
-20251.104,37,111.96607
-20267.494,39,111.97418
-20267.139,39,112.008399
-20260.18,38,112.025434
-20289.164,41,112.035476
-20257.947,38,112.068022
-20250.7,37,112.074023
-20251.068,37,112.08595
-20258.178,38,112.118494
-20251.34,37,112.121494
-20267.832,39,112.14105
-20279.184,40,112.178591
-20266.41,39,112.180594
-20258.016,38,112.194177
-20250.4,37,112.228765
-20299.453,42,112.246633
-20258.688,38,112.253632
-20257.822,38,112.290565
-20257.734,38,112.301092
-20275.89,40,112.311608
-20258.586,38,112.340658
-20259.234,38,112.358184
-20259.848,38,112.366698
-20258.33,38,112.401254
-20257.992,38,112.410769
-20267.05,39,112.422285
-20250.928,37,112.4723
-20250.412,37,112.484821
-20258.125,38,112.498329
-20260.188,38,112.526643
-20269.0,39,112.538669
-20270.05,39,112.549191
-20268.527,39,112.58373
-20257.928,38,112.592928
-20259.254,38,112.605447
-20258.512,38,112.632996
-20270.174,39,112.645511
-20258.256,38,112.657022
-20260.48,38,112.7001
-20258.504,38,112.722158
-20257.975,38,112.738731
-20310.066,43,112.789606
-20280.488,40,112.803134
-20280.291,40,112.812653
-20250.682,37,112.844715
-20250.527,37,112.851715
-20267.127,39,112.865744
-20280.146,40,112.905893
-20268.77,39,112.913912
-20260.371,38,112.927941
-20260.484,38,112.957742
-20258.336,38,112.965269
-20257.908,38,112.978781
-20268.484,39,113.016376
-20250.445,37,113.021375
-20279.648,40,113.035305
-20288.78,41,113.069859
-20270.438,39,113.072859
-20275.895,40,113.088882
-20269.994,39,113.127433
-20257.746,38,113.127433
-20266.674,39,113.147741
-20266.709,39,113.18129
-20277.621,40,113.18229
-20250.22,37,113.19696
-20250.65,37,113.241012
-20260.81,38,113.242014
-20250.566,37,113.256527
-20260.412,38,113.290579
-20266.645,39,113.291584
-20269.684,39,113.308094
-20269.143,39,113.350778
-20267.504,39,113.351778
-20250.867,37,113.364293
-20298.627,42,113.405312
-20307.29,43,113.410827
-20274.82,40,113.419985
-20259.428,38,113.467569
-20288.035,41,113.474085
-20277.125,40,113.480086
-20270.225,39,113.519811
-20298.25,42,113.529328
-20288.719,41,113.534935
-20257.494,38,113.577591
-20288.674,41,113.595638
-20288.643,41,113.599146
-20286.984,41,113.638062
-20275.402,40,113.656104
-20356.475,48,113.667121
-20266.867,39,113.699269
-20277.47,40,113.719314
-20276.814,40,113.725314
-20325.113,45,113.759405
-20309.393,43,113.786367
-20284.621,41,113.789366
-20307.92,43,113.830101
-20298.432,42,113.848983
-20324.342,45,113.849983
-20306.002,43,113.896057
-20259.273,38,113.905417
-20269.766,39,113.911479
-20295.842,42,113.966051
-20311.55,43,113.979571
-20318.049,44,113.984084
-20279.047,40,114.026668
-20266.58,39,114.040695
-20316.393,44,114.050211
-20276.771,40,114.083059
-20312.787,44,114.121946
-20295.465,42,114.135013
-20318.254,44,114.18862
-20276.406,40,114.214438
-20293.12,42,114.22695
-20357.848,48,114.277629
-20318.521,44,114.285139
-20336.656,46,114.29866
-20317.082,44,114.349622
-20309.594,43,114.356623
-20285.541,41,114.368652
-20306.648,43,114.419746
-20307.555,43,114.425035
-20315.475,44,114.437089
-20296.91,42,114.486223
-20277.441,40,114.49123
-20269.357,39,114.502745
-20257.83,38,114.547313
-20297.895,42,114.551828
-20277.398,40,114.561343
-20279.27,40,114.612412
-20274.68,40,114.618934
-20274.035,40,114.63096
-20269.629,39,114.674029
-20265.934,39,114.676537
-20268.074,39,114.689072
-20309.834,43,114.745779
-20336.45,46,114.745779
-20287.316,41,114.754295
-20277.283,40,114.802378
-20279.207,40,114.803376
-20288.906,41,114.811902
-20266.697,39,114.865999
-20297.219,42,114.872527
-20287.006,41,114.879031
-20317.861,44,114.932677
-20308.719,43,114.935693
-20278.654,40,114.940699
-20267.535,39,115.000163
-20289.15,41,115.007164
-20278.445,40,115.012625
-20259.26,38,115.069396
-20259.816,38,115.077451
-20259.34,38,115.07845
-20259.09,38,115.133395
-20268.682,39,115.141905
-20270.727,39,115.142905
-20267.117,39,115.197482
-20257.598,38,115.20555
-20279.46,40,115.212066
-20250.098,37,115.257246
-20266.799,39,115.266762
-20268.916,39,115.271762
-20286.191,41,115.329035
-20268.34,39,115.339061
-20266.846,39,115.34406
-20267.4,39,115.39254
-20268.434,39,115.403057
-20266.826,39,115.408054
-20250.566,37,115.460138
-20268.64,39,115.473532
-20298.531,42,115.473532
-20260.537,38,115.526052
-20268.432,39,115.543733
-20267.453,39,115.543733
-20267.271,39,115.590795
-20259.55,38,115.609666
-20258.29,38,115.609666
-20279.97,40,115.713417
-20278.072,40,115.734451
-20287.775,41,115.737457
-20279.172,40,115.784135
-20270.732,39,115.798703
-20300.15,42,115.800702
-20260.107,38,115.854859
-20250.586,37,115.876761
-20258.002,38,115.884803
-20288.814,41,115.941468
-20297.834,42,115.967512
-20269.148,39,115.967512
-20250.514,37,116.022761
-20251.217,37,116.045316
-20270.055,39,116.047316
-20257.62,38,116.091386
-20258.441,38,116.104803
-20280.404,40,116.112316
-20250.625,37,116.146362
-20285.477,41,116.173904
-20298.355,42,116.183426
-20258.023,38,116.209115
-20259.793,38,116.230147
-20251.354,37,116.237209
-20250.969,37,116.265753
-20269.725,39,116.297858
-20268.27,39,116.304877
-20259.32,38,116.328454
-20280.742,40,116.357526
-20267.43,39,116.362029
-20309.89,43,116.399587
-20250.574,37,116.415612
-20268.6,39,116.423618
-20259.016,38,116.457735
-20274.648,40,116.475264
-20266.15,39,116.480777
-20338.51,46,116.530868
-20250.729,37,116.53738
-20250.467,37,116.542379
-20251.383,37,116.584997
-20297.242,42,116.584997
-20317.771,44,116.601034
-20258.83,38,116.650127
-20258.646,38,116.650127
-20259.973,38,116.664658
-20251.32,37,116.698888
-20251.516,37,116.698888
-20268.518,39,116.724419
-20250.277,37,116.761005
-20259.238,38,116.762004
-20268.916,39,116.782033
-20260.0,38,116.812446
-20268.434,39,116.812446
-20268.822,39,116.838988
-20279.11,40,116.877
-20290.072,41,116.880996
-20257.748,38,116.898816
-20259.607,38,116.945355
-20279.596,40,116.946353
-20279.576,40,116.971894
-20270.604,39,117.008986
-20270.45,39,117.009986
-20277.674,40,117.035414
-20250.54,37,117.072969
-20261.348,38,117.077486
-20268.389,39,117.099207
-20260.38,38,117.128245
-20270.525,39,117.13326
-20250.17,37,117.149782
-20250.672,37,117.183332
-20259.912,38,117.189517
-20269.965,39,117.209546
-20251.326,37,117.237614
-20250.193,37,117.242611
-20259.887,38,117.266165
-20251.025,37,117.290217
-20258.252,38,117.298697
-20258.318,38,117.341298
-20259.994,38,117.368843
-20260.527,38,117.383357
-20260.988,38,117.408443
-20278.986,40,117.436486
-20267.227,39,117.442003
-20250.504,37,117.459295
-20289.152,41,117.512475
-20276.773,40,117.524514
-20289.82,41,117.551077
-20250.572,37,117.587495
-20257.88,38,117.601534
-20268.729,39,117.624564
-20258.324,38,117.649878
-20280.545,40,117.657125
-20280.393,40,117.676691
-20259.422,38,117.708742
-20258.344,38,117.724274
-20259.377,38,117.750946
-20250.326,37,117.770973
-20267.252,39,117.782494
-20259.549,38,117.799563
-20258.27,38,117.832109
-20259.734,38,117.844713
-20297.592,42,117.873269
-20250.8,37,117.887292
-20298.326,42,117.906813
-20250.729,37,117.930342
-20296.85,42,117.955405
-20258.672,38,117.96893
-20258.732,38,117.987882
-20258.996,38,118.009903
-20266.953,39,118.025928
-20269.258,39,118.056491
-20258.055,38,118.076533
-20280.625,40,118.092331
-20268.809,39,118.10685
-20259.809,38,118.125882
-20257.488,38,118.147914
-20257.81,38,118.168699
-20269.729,39,118.189728
-20270.334,39,118.203777
-20259.34,38,118.224805
-20259.691,38,118.24833
-20268.246,39,118.26312
-20257.402,38,118.284337
-20259.05,38,118.304368
-20259.232,38,118.322881
-20267.533,39,118.337317
-20276.738,40,118.358206
-20278.734,40,118.375732
-20258.115,38,118.393768
-20286.527,41,118.418792
-20284.98,41,118.439315
-20298.441,42,118.451829
-20278.895,40,118.473807
-20319.613,44,118.512398
-20305.008,43,118.532429
-20257.812,38,118.546462
-20257.285,38,118.569232
-20288.197,41,118.587115
-20260.145,38,118.599623
-20268.787,39,118.633693
-20270.07,39,118.650745
-20251.316,37,118.660266
-20250.193,37,118.686298
-20260.092,38,118.702867
-20260.11,38,118.714374
-20305.273,43,118.748957
-20268.617,39,118.763983
-20259.494,38,118.77249
-20260.033,38,118.804807
-20290.545,41,118.820341
-20250.838,37,118.824338
-20259.205,38,118.85967
-20270.834,39,118.879192
-20260.512,38,118.880403
-20250.096,37,118.928472
-20258.676,38,118.949524
-20267.94,39,118.951522
-20250.7,37,118.992605
-20258.117,38,119.012401
-20260.17,38,119.016399
-20250.225,37,119.044176
-20258.121,38,119.064589
-20268.223,39,119.066591
-20259.984,38,119.09401
-20250.809,37,119.123044
-20250.912,37,119.128563
-20250.662,37,119.154127
-20259.678,38,119.174158
-20260.13,38,119.176158
-20250.703,37,119.20026
-20250.717,37,119.227895
-20260.127,38,119.23392
-20270.13,39,119.261486
-20259.418,38,119.282521
-20260.27,38,119.289041
-20250.715,37,119.310075
-20250.605,37,119.359187
-20250.406,37,119.369205
-20250.48,37,119.407308
-20250.691,37,119.43234
-20268.055,39,119.441423
-20258.062,38,119.470966
-20259.879,38,119.49
-20267.674,39,119.502238
-20250.717,37,119.520253
-20250.662,37,119.542813
-20250.707,37,119.549814
-20250.656,37,119.575955
-20258.67,38,119.600989
-20260.574,38,119.611511
-20251.062,37,119.630062
-20258.543,38,119.654596
-20250.693,37,119.66111
-20259.896,38,119.68215
-20259.928,38,119.711597
-20250.64,37,119.718606
-20258.312,38,119.741131
-20251.537,37,119.762168
-20250.504,37,119.767686
-20250.717,37,119.790733
-20250.717,37,119.811345
-20250.717,37,119.823861
-20251.629,37,119.846698
-20250.717,37,119.871232
-20250.654,37,119.878237
-20250.629,37,119.901278
-20250.846,37,119.922882
-20250.695,37,119.929925
-20250.73,37,119.957798
-20250.717,37,119.978822
-20279.82,40,119.99034
-20250.502,37,120.008862
-20251.09,37,120.031409
-20250.717,37,120.040932
-20250.33,37,120.061494
-20250.717,37,120.088555
-20261.348,38,120.100628
-20250.264,37,120.115143
-20258.557,38,120.141207
-20250.62,37,120.151726
-20250.717,37,120.169242
-20250.412,37,120.199244
-20260.373,38,120.213266
-20250.615,37,120.227798
-20260.275,38,120.253358
-20250.715,37,120.262869
-20259.232,38,120.278898
-20250.707,37,120.299932
-20250.244,37,120.312987
-20257.95,38,120.333022
-20259.94,38,120.357168
-20251.516,37,120.365484
-20259.346,38,120.384881
-20250.717,37,120.421432
-20250.88,37,120.440627
-20250.672,37,120.457849
-20250.916,37,120.482394
-20260.41,38,120.490907
-20250.717,37,120.510232
